TRB/USDT:USDT | type: swap | contractSize: 1.0
PEOPLE/USDT:USDT | type: swap | contractSize: 1.0
ENJ/USDT:USDT | type: swap | contractSize: 1.0
VET/USDT:USDT | type: swap | contractSize: 1.0
XVS/USDT:USDT | type: swap | contractSize: 1.0
MINA/USDT:USDT | type: swap | contractSize: 1.0
OP/USDT:USDT | type: swap | contractSize: 1.0
ID/USDT:USDT | type: swap | contractSize: 1.0
BSV/USDT:USDT | type: swap | contractSize: 1.0
WOO/USDT:USDT | type: swap | contractSize: 1.0
ORDI/USDT:USDT | type: swap | contractSize: 1.0
IMX/USDT:USDT | type: swap | contractSize: 1.0
ROSE/USDT:USDT | type: swap | contractSize: 1.0
KNC/USDT:USDT | type: swap | contractSize: 1.0
MASK/USDT:USDT | type: swap | contractSize: 1.0
AAVE/USDT:USDT | type: swap | contractSize: 1.0
1INCH/USDT:USDT | type: swap | contractSize: 1.0
STX/USDT:USDT | type: swap | contractSize: 1.0
PENDLE/USDT:USDT | type: swap | contractSize: 1.0
FLOKI/USDT:USDT | type: swap | contractSize: 1.0
UNI/USDT:USDT | type: swap | contractSize: 1.0
MKR/USDT:USDT | type: swap | contractSize: 1.0
C98/USDT:USDT | type: swap | contractSize: 1.0
SNX/USDT:USDT | type: swap | contractSize: 1.0
MANA/USDT:USDT | type: swap | contractSize: 1.0
JASMY/USDT:USDT | type: swap | contractSize: 1.0
KAVA/USDT:USDT | type: swap | contractSize: 1.0
SXP/USDT:USDT | type: swap | contractSize: 1.0
YGG/USDT:USDT | type: swap | contractSize: 1.0
